stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
2222_50,,二の森東,,38.278215,140.902018,2222_50,,0,,,,
2223_10,,青葉病院・幸町市民センター入口,,38.278143,140.903808,2223_10,,0,,,,
2223_50,,青葉病院・幸町市民センター入口,,38.278208,140.903504,2223_50,,0,,,,
2225_10,,東仙台四丁目,,38.278610,140.910817,2225_10,,0,,,,
2225_50,,東仙台四丁目,,38.278659,140.911236,2225_50,,0,,,,
2227_10,,東仙台小学校前,,38.278631,140.913038,2227_10,,0,,,,
2227_50,,東仙台小学校前,,38.278731,140.913127,2227_50,,0,,,,
223_10,,川内亀岡公園前,,38.262850,140.845767,223_10,,0,,,,
223_50,,川内亀岡公園前,,38.262746,140.845810,223_50,,0,,,,
2240_10,,枡江小学校前,,38.279677,140.903527,2240_10,,0,,,,
2240_50,,枡江小学校前,,38.279973,140.903297,2240_50,,0,,,,
2241_10,,安養寺配水所前,,38.283000,140.904876,2241_10,,0,,,,
2241_11,,安養寺配水所前,,38.283972,140.903765,2241_11,,0,,,,
2241_50,,安養寺配水所前,,38.283077,140.904734,2241_50,,0,,,,
2241_51,,安養寺配水所前,,38.283221,140.904545,2241_51,,0,,,,
2243_10,,安養寺二丁目中,,38.284737,140.903311,2243_10,,0,,,,
2243_50,,安養寺二丁目中,,38.284472,140.903554,2243_50,,0,,,,
2245_0,,安養寺二丁目,,38.286575,140.901319,2245_0,,0,,,,
2245_10,,安養寺二丁目,,38.286576,140.901316,2245_10,,0,,,,
2247_10,,与兵衛沼公園前,,38.286018,140.897906,2247_10,,0,,,,
2247_50,,与兵衛沼公園前,,38.285706,140.897967,2247_50,,0,,,,
2249_10,,小松島新堤橋,,38.287660,140.893980,2249_10,,0,,,,
2249_50,,小松島新堤橋,,38.287456,140.893641,2249_50,,0,,,,
225_10,,川内三十人町,,38.264267,140.844102,225_10,,0,,,,
225_50,,川内三十人町,,38.264276,140.843986,225_50,,0,,,,
226_0,,交通公園・三居沢水力発電所前,,38.265901,140.842849,226_0,,0,,,,
226_10,,交通公園・三居沢水力発電所前,,38.265651,140.843093,226_10,,0,,,,
226_11,,交通公園・三居沢水力発電所前,,38.265720,140.843139,226_11,,0,,,,
226_12,,交通公園・三居沢水力発電所前,,38.266043,140.842712,226_12,,0,,,,
227_0,,市営バス川内営業所前,,38.267218,140.840827,227_0,,0,,,,
227_10,,市営バス川内営業所前,,38.267298,140.840902,227_10,,0,,,,
229_10,,牛越橋,,38.267603,140.844043,229_10,,0,,,,
229_50,,牛越橋,,38.267620,140.844142,229_50,,0,,,,
231_10,,角五郎二丁目,,38.267361,140.846851,231_10,,0,,,,
2311_10,,南光台入口,,38.289182,140.891574,2311_10,,0,,,,
2311_11,,南光台入口,,38.289061,140.890454,2311_11,,0,,,,
2311_50,,南光台入口,,38.288971,140.891182,2311_50,,0,,,,
2311_51,,南光台入口,,38.288833,140.890213,2311_51,,0,,,,
2313_10,,南光台一丁目,,38.291021,140.893387,2313_10,,0,,,,
2313_50,,南光台一丁目,,38.290587,140.892872,2313_50,,0,,,,
2315_10,,南光台二丁目,,38.293512,140.894682,2315_10,,0,,,,
2315_50,,南光台二丁目,,38.293225,140.895011,2315_50,,0,,,,
2317_11,,南光台集会所前,,38.294474,140.892421,2317_11,,0,,,,
2317_51,,南光台集会所前,,38.294621,140.892593,2317_51,,0,,,,
2319_11,,南光台三丁目,,38.297316,140.894008,2319_11,,0,,,,
2319_110,,南光台三丁目,,38.297974,140.892159,2319_110,,0,,,,
2319_150,,南光台三丁目,,38.297795,140.892097,2319_150,,0,,,,
2319_51,,南光台三丁目,,38.297309,140.893494,2319_51,,0,,,,
2321_10,,南光台四丁目,,38.300255,140.892171,2321_10,,0,,,,
2323_10,,南光台南三郵便局前,,38.294908,140.904636,2323_10,,0,,,,
2323_50,,南光台南三郵便局前,,38.294992,140.904613,2323_50,,0,,,,
2325_10,,南光台南二丁目,,38.294345,140.901667,2325_10,,0,,,,
2325_50,,南光台南二丁目,,38.294350,140.901720,2325_50,,0,,,,
2327_10,,南光台南一丁目中,,38.295083,140.899464,2327_10,,0,,,,
2327_50,,南光台南一丁目中,,38.294893,140.899978,2327_50,,0,,,,
2329_10,,南光台商工会館前,,38.296252,140.898515,2329_10,,0,,,,
2329_50,,南光台商工会館前,,38.296855,140.898371,2329_50,,0,,,,
233_10,,ドミニコ学院前,,38.266786,140.849587,233_10,,0,,,,
2331_10,,南光台三丁目東,,38.296652,140.895523,2331_10,,0,,,,
2331_50,,南光台三丁目東,,38.296950,140.895467,2331_50,,0,,,,
2333_10,,南光台三丁目南,,38.294580,140.893757,2333_10,,0,,,,
2333_11,,南光台三丁目南,,38.295452,140.894262,2333_11,,0,,,,
2333_50,,南光台三丁目南,,38.295437,140.892898,2333_50,,0,,,,
2333_51,,南光台三丁目南,,38.295492,140.894247,2333_51,,0,,,,
2335_10,,南光台三丁目公園前,,38.294121,140.891136,2335_10,,0,,,,
2335_50,,南光台三丁目公園前,,38.294211,140.891116,2335_50,,0,,,,
2341_10,,南光台五丁目,,38.302878,140.893257,2341_10,,0,,,,
2341_50,,南光台五丁目,,38.302976,140.893193,2341_50,,0,,,,
2343_10,,南光台五丁目東,,38.304516,140.893935,2343_10,,0,,,,
2343_11,,南光台五丁目東,,38.304536,140.894501,2343_11,,0,,,,
2343_50,,南光台五丁目東,,38.305026,140.894215,2343_50,,0,,,,
235_10,,角五郎一丁目,,38.266508,140.850880,235_10,,0,,,,
2351_10,,南光台六丁目,,38.304472,140.898226,2351_10,,0,,,,
2351_50,,南光台六丁目,,38.304526,140.898314,2351_50,,0,,,,
2353_0,,南光台中学校前,,38.303618,140.900439,2353_0,,0,,,,
2353_10,,南光台中学校前,,38.303647,140.900494,2353_10,,0,,,,
2353_50,,南光台中学校前,,38.303647,140.900494,2353_50,,0,,,,
2355_10,,南光台六丁目東,,38.302828,140.899110,2355_10,,0,,,,
2355_50,,南光台六丁目東,,38.302870,140.899203,2355_50,,0,,,,
2356_10,,南光台六丁目南,,38.302032,140.896792,2356_10,,0,,,,
2357_10,,南光台小学校入口,,38.301341,140.899826,2357_10,,0,,,,
2357_50,,南光台小学校入口,,38.301434,140.900223,2357_50,,0,,,,
2359_10,,南光台七丁目,,38.301043,140.903851,2359_10,,0,,,,
2359_50,,南光台七丁目,,38.301025,140.904089,2359_50,,0,,,,
237_10,,尚絅学院中学高校前,,38.267504,140.855520,237_10,,0,,,,1
237_11,,尚絅学院中学高校前,,38.267378,140.855643,237_11,,0,,,,2
237_50,,尚絅学院中学高校前,,38.267950,140.854490,237_50,,0,,,,3
2371_10,,八乙女小学校前,,38.307080,140.893704,2371_10,,0,,,,
2371_50,,八乙女小学校前,,38.307671,140.893160,2371_50,,0,,,,
2375_10,,八乙女二丁目,,38.309984,140.893323,2375_10,,0,,,,
2375_50,,八乙女二丁目,,38.310384,140.892379,2375_50,,0,,,,
2381_10,,八乙女中央五丁目,,38.311260,140.888320,2381_10,,0,,,,
2381_50,,八乙女中央五丁目,,38.311133,140.888132,2381_50,,0,,,,
239_50,,宮城一高前,,38.268031,140.851566,239_50,,0,,,,
2391_10,,八乙女中央三丁目,,38.313918,140.887800,2391_10,,0,,,,
2391_50,,八乙女中央三丁目,,38.314161,140.887390,2391_50,,0,,,,
2393_10,,八乙女一丁目,,38.311288,140.890523,2393_10,,0,,,,
2393_50,,八乙女一丁目,,38.311860,140.889071,2393_50,,0,,,,
2395_10,,八乙女四丁目,,38.310927,140.892786,2395_10,,0,,,,
2395_50,,八乙女四丁目,,38.310839,140.894473,2395_50,,0,,,,
241_50,,八幡三丁目,,38.268250,140.845719,241_50,,0,,,,
2411_10,,宮町一丁目,,38.267278,140.883522,2411_10,,0,,,,
2411_50,,宮町一丁目,,38.266889,140.883374,2411_50,,0,,,,
2413_10,,宮町二丁目,,38.271221,140.884021,2413_10,,0,,,,
2413_50,,宮町二丁目,,38.269676,140.883674,2413_50,,0,,,,
2415_10,,宮町三丁目,,38.273504,140.884281,2415_10,,0,,,,
2415_50,,宮町三丁目,,38.273165,140.884116,2415_50,,0,,,,
2417_10,,東照宮駅入口,,38.276795,140.884707,2417_10,,0,,,,
2417_50,,東照宮駅入口,,38.276783,140.884538,2417_50,,0,,,,
2419_10,,東照宮一丁目,,38.279093,140.886188,2419_10,,0,,,,
2419_50,,東照宮一丁目,,38.279165,140.886037,2419_50,,0,,,,
2421_10,,小松島三丁目,,38.280748,140.888075,2421_10,,0,,,,
2421_50,,小松島三丁目,,38.282482,140.887420,2421_50,,0,,,,
2423_10,,東北医科薬科大・東北高校前,,38.285744,140.888413,2423_10,,0,,,,
2423_50,,東北医科薬科大・東北高校前,,38.284770,140.887882,2423_50,,0,,,,
2424_10,,小松島四丁目,,38.287938,140.887788,2424_10,,0,,,,
2424_50,,小松島四丁目,,38.287254,140.887822,2424_50,,0,,,,
2425_11,,旭ケ丘一丁目東,,38.289556,140.886435,2425_11,,0,,,,
2425_51,,旭ケ丘一丁目東,,38.289277,140.886508,2425_51,,0,,,,
2431_10,,旭ケ丘一丁目北,,38.289813,140.882402,2431_10,,0,,,,
2431_50,,旭ケ丘一丁目北,,38.289584,140.881905,2431_50,,0,,,,
2441_0,,台原駅,,38.288668,140.878283,2441_0,,0,,,,
2441_10,,台原駅,,38.288466,140.878249,2441_10,,0,,,,
2441_11,,台原駅,,38.288291,140.878039,2441_11,,0,,,,
2441_12,,台原駅,,38.288180,140.877994,2441_12,,0,,,,
245_10,,澱橋通,,38.265364,140.856324,245_10,,0,,,,
245_50,,澱橋通,,38.265343,140.856180,245_50,,0,,,,
2451_10,,旭ケ丘一丁目西,,38.288538,140.883336,2451_10,,0,,,,
2451_50,,旭ケ丘一丁目西,,38.288944,140.883240,2451_50,,0,,,,
2453_10,,瞑想の松,,38.285018,140.880860,2453_10,,0,,,,
2453_50,,瞑想の松,,38.285831,140.882002,2453_50,,0,,,,
2455_10,,職業能力開発校前,,38.285214,140.878604,2455_10,,0,,,,
2457_10,,台原,,38.283802,140.877568,2457_10,,0,,,,
2457_50,,台原,,38.282778,140.876755,2457_50,,0,,,,
2459_10,,労災病院前,,38.283662,140.874873,2459_10,,0,,,,
2459_50,,労災病院前,,38.283824,140.874734,2459_50,,0,,,,
2519_10,,南光台保育園入口,,38.292152,140.894553,2519_10,,0,,,,
2519_50,,南光台保育園入口,,38.292832,140.895021,2519_50,,0,,,,
2521_10,,自由ケ丘,,38.291264,140.899226,2521_10,,0,,,,
2521_50,,自由ケ丘,,38.291454,140.898790,2521_50,,0,,,,
2523_10,,自由ケ丘中央,,38.290372,140.902154,2523_10,,0,,,,
2523_50,,自由ケ丘中央,,38.290529,140.901759,2523_50,,0,,,,
2524_10,,鶴ケ谷一丁目,,38.290009,140.905214,2524_10,,0,,,,
2524_50,,鶴ケ谷一丁目,,38.290287,140.905108,2524_50,,0,,,,
2525_11,,鶴ケ谷四丁目,,38.290247,140.907287,2525_11,,0,,,,
2525_51,,鶴ケ谷四丁目,,38.289992,140.906753,2525_51,,0,,,,
2526_10,,鶴ケ谷三丁目西,,38.289341,140.906507,2526_10,,0,,,,
2527_10,,鶴ケ谷三丁目三高前,,38.287722,140.908666,2527_10,,0,,,,
2527_50,,鶴ケ谷三丁目三高前,,38.287880,140.908753,2527_50,,0,,,,
2529_10,,鶴ケ谷二丁目,,38.286614,140.912036,2529_10,,0,,,,
2529_50,,鶴ケ谷二丁目,,38.286664,140.912529,2529_50,,0,,,,
2531_10,,鶴ケ谷東光台団地前,,38.285331,140.917249,2531_10,,0,,,,
2531_50,,鶴ケ谷東光台団地前,,38.285474,140.917393,2531_50,,0,,,,
2533_10,,鶴ケ谷七丁目西,,38.287658,140.918205,2533_10,,0,,,,
2533_50,,鶴ケ谷七丁目西,,38.287739,140.918166,2533_50,,0,,,,
2535_10,,鶴ケ谷七丁目南,,38.285174,140.920097,2535_10,,0,,,,
2535_50,,鶴ケ谷七丁目南,,38.285246,140.919490,2535_50,,0,,,,
2537_10,,鶴ケ谷七丁目東,,38.287215,140.921661,2537_10,,0,,,,
2537_50,,鶴ケ谷七丁目東,,38.287223,140.921502,2537_50,,0,,,,
2539_0,,鶴ケ谷七丁目,,38.289845,140.922453,2539_0,,0,,,,
2539_10,,鶴ケ谷七丁目,,38.289894,140.923636,2539_10,,0,,,,
2539_50,,鶴ケ谷七丁目,,38.289845,140.922453,2539_50,,0,,,,
2539_51,,鶴ケ谷七丁目,,38.289806,140.924827,2539_51,,0,,,,
2565_10,,鶴ケ谷六丁目東,,38.291035,140.925380,2565_10,,0,,,,
2567_10,,鶴ケ谷六丁目北,,38.293336,140.923960,2567_10,,0,,,,
2569_10,,鶴ケ谷六丁目西,,38.292644,140.920376,2569_10,,0,,,,
2571_10,,鶴ケ谷六丁目東小学校前,,38.290094,140.919494,2571_10,,0,,,,
2571_11,,鶴ケ谷六丁目東小学校前,,38.290959,140.919070,2571_11,,0,,,,
2571_50,,鶴ケ谷六丁目東小学校前,,38.290182,140.918218,2571_50,,0,,,,
2571_51,,鶴ケ谷六丁目東小学校前,,38.289702,140.918757,2571_51,,0,,,,
2573_10,,鶴ケ谷五丁目,,38.291624,140.912379,2573_10,,0,,,,
2573_50,,鶴ケ谷五丁目,,38.291685,140.912650,2573_50,,0,,,,
2575_10,,鶴谷小学校前,,38.291656,140.909651,2575_10,,0,,,,
2575_50,,鶴谷小学校前,,38.291713,140.909605,2575_50,,0,,,,
2601_10,,鶴ケ谷四丁目中,,38.293038,140.906843,2601_10,,0,,,,
2601_50,,鶴ケ谷四丁目中,,38.293067,140.906617,2601_50,,0,,,,
2603_10,,鶴ケ谷四丁目北,,38.295002,140.909317,2603_10,,0,,,,
2603_11,,鶴ケ谷四丁目北,,38.295881,140.910382,2603_11,,0,,,,
2603_50,,鶴ケ谷四丁目北,,38.295161,140.909184,2603_50,,0,,,,
2603_51,,鶴ケ谷四丁目北,,38.295727,140.910392,2603_51,,0,,,,
2611_10,,南光台東一丁目,,38.296952,140.909745,2611_10,,0,,,,
2611_50,,南光台東一丁目,,38.296562,140.909511,2611_50,,0,,,,
2619_10,,南光台東一丁目中央,,38.298779,140.906601,2619_10,,0,,,,
2619_50,,南光台東一丁目中央,,38.298732,140.906622,2619_50,,0,,,,
2621_10,,南光台東一丁目西,,38.300575,140.905509,2621_10,,0,,,,
2621_50,,南光台東一丁目西,,38.299992,140.905170,2621_50,,0,,,,
2623_10,,松森明神,,38.304040,140.904198,2623_10,,0,,,,
2623_50,,松森明神,,38.304115,140.904032,2623_50,,0,,,,
2625_10,,松森中道,,38.307752,140.901398,2625_10,,0,,,,
2625_50,,松森中道,,38.307899,140.901700,2625_50,,0,,,,
2641_10,,後田,,38.309224,140.901301,2641_10,,0,,,,
2641_50,,後田,,38.309200,140.901222,2641_50,,0,,,,
2701_10,,旭ケ丘二丁目,,38.291536,140.888169,2701_10,,0,,,,
2701_50,,旭ケ丘二丁目,,38.292613,140.888357,2701_50,,0,,,,
2703_10,,旭ケ丘三丁目,,38.294393,140.888309,2703_10,,0,,,,
2703_11,,旭ケ丘三丁目,,38.296021,140.888725,2703_11,,0,,,,
2703_50,,旭ケ丘三丁目,,38.294810,140.888214,2703_50,,0,,,,
2703_51,,旭ケ丘三丁目,,38.296110,140.888692,2703_51,,0,,,,
2704_51,,旭ケ丘二丁目南,,38.290890,140.888022,2704_51,,0,,,,
2705_10,,旭ケ丘四丁目,,38.297540,140.888023,2705_10,,0,,,,
2705_50,,旭ケ丘四丁目,,38.297933,140.887916,2705_50,,0,,,,
2707_10,,旭ケ丘四丁目北,,38.300060,140.887642,2707_10,,0,,,,
2707_51,,旭ケ丘四丁目北,,38.300793,140.887473,2707_51,,0,,,,
2709_10,,旭丘堤二丁目,,38.301726,140.888492,2709_10,,0,,,,
2721_10,,東黒松団地入口,,38.306057,140.890230,2721_10,,0,,,,
2723_10,,東黒松団地,,38.308372,140.889450,2723_10,,0,,,,
3_11,,市民会館前,,38.265321,140.863441,3_11,,0,,,,
3_51,,市民会館前,,38.265235,140.863184,3_51,,0,,,,
3001_10,,苦竹一丁目,,38.268320,140.916234,3001_10,,0,,,,
3001_50,,苦竹一丁目,,38.268245,140.915300,3001_50,,0,,,,
3003_10,,苦竹駅前,,38.268975,140.919785,3003_10,,0,,,,
3003_50,,苦竹駅前,,38.269166,140.919893,3003_50,,0,,,,
3005_10,,東警察署入口,,38.269442,140.926989,3005_10,,0,,,,
3005_50,,東警察署入口,,38.269624,140.925809,3005_50,,0,,,,
3007_10,,日の出町一丁目,,38.269362,140.930676,3007_10,,0,,,,1
3007_11,,日の出町一丁目,,38.268647,140.930196,3007_11,,0,,,,2
3007_50,,日の出町一丁目,,38.269531,140.930700,3007_50,,0,,,,3
3007_51,,日の出町一丁目,,38.269904,140.929914,3007_51,,0,,,,4
3009_10,,日の出町二丁目,,38.269199,140.933924,3009_10,,0,,,,
3009_50,,日の出町二丁目,,38.269360,140.933968,3009_50,,0,,,,
3011_10,,扇町二丁目・小鶴老人福祉センター入口,,38.269075,140.944954,3011_10,,0,,,,
3011_50,,扇町二丁目・小鶴老人福祉センター入口,,38.268925,140.942717,3011_50,,0,,,,
3013_10,,扇町五丁目,,38.269747,140.949823,3013_10,,0,,,,
3013_50,,扇町五丁目,,38.269812,140.948926,3013_50,,0,,,,
3015_10,,扇町六丁目,,38.270205,140.952963,3015_10,,0,,,,1
3015_50,,扇町六丁目,,38.270423,140.953185,3015_50,,0,,,,2
3015_51,,扇町六丁目,,38.269326,140.954390,3015_51,,0,,,,3
3017_10,,福田町,,38.271704,140.959038,3017_10,,0,,,,
3017_50,,福田町,,38.271916,140.959056,3017_50,,0,,,,
3021_10,,誓渡寺前,,38.276539,140.977192,3021_10,,0,,,,
3021_50,,誓渡寺前,,38.276684,140.977070,3021_50,,0,,,,
3023_10,,栄一丁目,,38.278858,140.977377,3023_10,,0,,,,
3023_50,,栄一丁目,,38.278508,140.977389,3023_50,,0,,,,
3025_0,,陸前高砂駅,,38.273381,140.968469,3025_0,,0,,,,
3025_10,,陸前高砂駅,,38.273380,140.968469,3025_10,,0,,,,1
3025_50,,陸前高砂駅,,38.273251,140.968738,3025_50,,0,,,,2
3025_51,,陸前高砂駅,,38.273213,140.968631,3025_51,,0,,,,3
3047_10,,仙台市民球場前,,38.280588,140.935501,3047_10,,0,,,,
3047_50,,仙台市民球場前,,38.280757,140.935363,3047_50,,0,,,,
3049_10,,新田東一丁目,,38.279055,140.931155,3049_10,,0,,,,
3049_50,,新田東一丁目,,38.279179,140.930896,3049_50,,0,,,,
3051_0,,小鶴新田駅,,38.273657,140.935158,3051_0,,0,,,,
3051_10,,小鶴新田駅,,38.273659,140.935155,3051_10,,0,,,,
3051_11,,小鶴新田駅,,38.273675,140.934962,3051_11,,0,,,,
3053_10,,元気フィールド仙台前,,38.276809,140.933036,3053_10,,0,,,,
3053_11,,元気フィールド仙台前,,38.277453,140.934976,3053_11,,0,,,,
3053_50,,元気フィールド仙台前,,38.276923,140.933371,3053_50,,0,,,,
3053_51,,元気フィールド仙台前,,38.277201,140.934719,3053_51,,0,,,,
3055_10,,新田小学校入口,,38.275628,140.930173,3055_10,,0,,,,
3055_50,,新田小学校入口,,38.275642,140.930009,3055_50,,0,,,,
3063_10,,宮城野消防署前,,38.267178,140.930205,3063_10,,0,,,,
3063_50,,宮城野消防署前,,38.267172,140.929916,3063_50,,0,,,,
3065_10,,産業技術総合研究所前,,38.264550,140.930192,3065_10,,0,,,,
3065_50,,産業技術総合研究所前,,38.265188,140.929914,3065_50,,0,,,,
307_10,,ＪＲ東日本前,,38.257307,140.881191,307_10,,0,,,,
307_50,,ＪＲ東日本前,,38.256442,140.881836,307_50,,0,,,,
309_10,,五橋一丁目,,38.253895,140.881232,309_10,,0,,,,
309_50,,五橋一丁目,,38.253881,140.881594,309_50,,0,,,,
3101_10,,平成二丁目,,38.271407,140.915853,3101_10,,0,,,,
3101_50,,平成二丁目,,38.271301,140.915736,3101_50,,0,,,,
3103_10,,新田一丁目,,38.273470,140.918593,3103_10,,0,,,,
3103_50,,新田一丁目,,38.273261,140.918182,3103_50,,0,,,,
3105_10,,新田一丁目東,,38.274498,140.920172,3105_10,,0,,,,
3107_10,,新田二丁目,,38.274401,140.922662,3107_10,,0,,,,
3109_0,,新田二丁目東,,38.276718,140.925597,3109_0,,0,,,,
3109_10,,新田二丁目東,,38.276600,140.925757,3109_10,,0,,,,
311_10,,五橋駅,,38.251749,140.880816,311_10,,0,,,,
311_50,,五橋駅,,38.251785,140.881193,311_50,,0,,,,
313_11,,愛宕大橋,,38.247500,140.879732,313_11,,0,,,,
313_51,,愛宕大橋,,38.247361,140.879966,313_51,,0,,,,
314_10,,愛宕橋駅,,38.247569,140.881081,314_10,,0,,,,
314_50,,愛宕橋駅,,38.247188,140.882471,314_50,,0,,,,
315_10,,石垣町,,38.245448,140.884514,315_10,,0,,,,
315_50,,石垣町,,38.244833,140.885524,315_50,,0,,,,
3159_10,,白鳥二丁目東,,38.263337,140.986201,3159_10,,0,,,,
3159_50,,白鳥二丁目東,,38.263847,140.985303,3159_50,,0,,,,
317_10,,舟丁,,38.241313,140.887564,317_10,,0,,,,
317_50,,舟丁,,38.241822,140.887537,317_50,,0,,,,
319_10,,河原町駅南口,,38.238993,140.888527,319_10,,0,,,,
319_50,,河原町駅南口,,38.238483,140.889036,319_50,,0,,,,
3205_10,,田子小学校入口,,38.281060,140.964835,3205_10,,0,,,,
3207_10,,田子三丁目,,38.284258,140.964482,3207_10,,0,,,,
3209_10,,田子公会堂前,,38.285070,140.961611,3209_10,,0,,,,
321_11,,河原町駅東,,38.240462,140.888965,321_11,,0,,,,
321_51,,河原町駅東,,38.240564,140.889060,321_51,,0,,,,
3211_10,,上田子,,38.286616,140.959333,3211_10,,0,,,,
3211_50,,上田子,,38.287381,140.958368,3211_50,,0,,,,
3212_10,,田子西,,38.288762,140.957534,3212_10,,0,,,,
3212_50,,田子西,,38.288580,140.957339,3212_50,,0,,,,
3213_10,,田子鳥井,,38.291666,140.957012,3213_10,,0,,,,
3215_0,,余目,,38.293231,140.954018,3215_0,,0,,,,
3215_10,,余目,,38.293256,140.953985,3215_10,,0,,,,
3220_10,,宮城野高校入口,,38.282515,140.955227,3220_10,,0,,,,
3220_50,,宮城野高校入口,,38.282718,140.955310,3220_50,,0,,,,
3221_10,,田子西中央,,38.285888,140.958097,3221_10,,0,,,,
3221_50,,田子西中央,,38.285807,140.958028,3221_50,,0,,,,
3222_10,,田子西市営住宅前,,38.288202,140.956324,3222_10,,0,,,,
3222_50,,田子西市営住宅前,,38.288214,140.956187,3222_50,,0,,,,
3231_10,,田子小学校前,,38.280202,140.961425,3231_10,,0,,,,
3233_10,,福田町第二市営住宅前,,38.283323,140.961628,3233_10,,0,,,,
3235_11,,福田町第二市営住宅入口,,38.283478,140.963118,3235_11,,0,,,,
3235_51,,福田町第二市営住宅入口,,38.283334,140.962977,3235_51,,0,,,,
3249_10,,中野中学校前,,38.280939,140.975998,3249_10,,0,,,,
3249_50,,中野中学校前,,38.282048,140.976291,3249_50,,0,,,,
3251_10,,福室希望園前,,38.284088,140.971556,3251_10,,0,,,,
3251_50,,福室希望園前,,38.284181,140.971825,3251_50,,0,,,,
3253_10,,沼田,,38.284989,140.974582,3253_10,,0,,,,
3253_50,,沼田,,38.284954,140.974195,3253_50,,0,,,,
3255_10,,高橋,,38.284404,140.977858,3255_10,,0,,,,
3255_50,,高橋,,38.284838,140.977100,3255_50,,0,,,,
3256_10,,高砂市営住宅前,,38.283548,140.969420,3256_10,,0,,,,
3256_50,,高砂市営住宅前,,38.283475,140.969329,3256_50,,0,,,,
3257_10,,福室小学校入口,,38.282974,140.970463,3257_10,,0,,,,
3257_50,,福室小学校入口,,38.282891,140.970470,3257_50,,0,,,,
3258_0,,高砂市営住宅西,,38.284525,140.968852,3258_0,,0,,,,
3258_10,,高砂市営住宅西,,38.284566,140.968828,3258_10,,0,,,,
3401_10,,小鶴,,38.284413,140.930144,3401_10,,0,,,,
3401_50,,小鶴,,38.284437,140.929919,3401_50,,0,,,,
3403_10,,燕沢東,,38.286665,140.932873,3403_10,,0,,,,
3403_50,,燕沢東,,38.287176,140.933134,3403_50,,0,,,,
3405_10,,岩切一丁目南,,38.290909,140.934875,3405_10,,0,,,,
3405_50,,岩切一丁目南,,38.292236,140.936493,3405_50,,0,,,,
3407_10,,岩切一丁目,,38.292972,140.936184,3407_10,,0,,,,
3409_10,,今市上区,,38.295608,140.936976,3409_10,,0,,,,
3409_50,,今市上区,,38.295491,140.936836,3409_50,,0,,,,
3411_10,,今市中区,,38.299903,140.939954,3411_10,,0,,,,
3413_10,,岩切中学校入口,,38.302549,140.941800,3413_10,,0,,,,
3413_50,,岩切中学校入口,,38.302507,140.941721,3413_50,,0,,,,
3415_10,,今市橋,,38.305134,140.944409,3415_10,,0,,,,
3415_50,,今市橋,,38.305328,140.944387,3415_50,,0,,,,
3423_0,,岩切駅,,38.300975,140.954239,3423_0,,0,,,,
3423_10,,岩切駅,,38.300973,140.954239,3423_10,,0,,,,
3425_10,,岩切東コミュニティセンター入口,,38.303879,140.953036,3425_10,,0,,,,
3425_50,,岩切東コミュニティセンター入口,,38.304126,140.952951,3425_50,,0,,,,
3427_10,,八坂神社前,,38.305211,140.947652,3427_10,,0,,,,
3427_50,,八坂神社前,,38.305463,140.947761,3427_50,,0,,,,
3431_10,,岩切分台三丁目,,38.306594,140.955482,3431_10,,0,,,,
3431_50,,岩切分台三丁目,,38.306968,140.955407,3431_50,,0,,,,
3433_0,,岩切分台二丁目,,38.308848,140.959652,3433_0,,0,,,,
3433_10,,岩切分台二丁目,,38.308742,140.959521,3433_10,,0,,,,
4_10,,メディアテーク前,,38.265216,140.865574,4_10,,0,,,,
4_50,,メディアテーク前,,38.264926,140.865902,4_50,,0,,,,
4003_10,,新寺一丁目,,38.255369,140.884744,4003_10,,0,,,,
4005_10,,新寺三丁目,,38.255639,140.890424,4005_10,,0,,,,
4005_50,,新寺三丁目,,38.255972,140.888999,4005_50,,0,,,,
4006_10,,新寺三丁目西,,38.255975,140.887182,4006_10,,0,,,,
4006_50,,新寺三丁目西,,38.256229,140.886606,4006_50,,0,,,,
4007_10,,新寺四丁目・サンプラザ入口,,38.255317,140.893502,4007_10,,0,,,,
4007_50,,新寺四丁目・サンプラザ入口,,38.255477,140.893845,4007_50,,0,,,,
4009_10,,二軒茶屋・東華中学校前,,38.254118,140.897253,4009_10,,0,,,,
4009_50,,二軒茶屋・東華中学校前,,38.254425,140.897111,4009_50,,0,,,,
401_11,,青葉通一番町駅,,38.259683,140.871736,401_11,,0,,,,1
401_51,,青葉通一番町駅,,38.259653,140.873003,401_51,,0,,,,2
401_52,,青葉通一番町駅,,38.259682,140.873426,401_52,,0,,,,3
4011_10,,宮城野三丁目・聖和学園前,,38.253299,140.902114,4011_10,,0,,,,
4011_50,,宮城野三丁目・聖和学園前,,38.253426,140.903112,4011_50,,0,,,,
4013_10,,白萩町,,38.252213,140.908576,4013_10,,0,,,,
4013_50,,白萩町,,38.252167,140.909361,4013_50,,0,,,,
4015_10,,志波町,,38.251695,140.913726,4015_10,,0,,,,
4015_111,,志波町,,38.252587,140.911064,4015_111,,0,,,,
4015_151,,志波町,,38.252214,140.910798,4015_151,,0,,,,
4015_50,,志波町,,38.251882,140.914386,4015_50,,0,,,,
4017_10,,宮千代三丁目,,38.251576,140.916723,4017_10,,0,,,,
4017_50,,宮千代三丁目,,38.251800,140.916979,4017_50,,0,,,,
4019_10,,卸町駅,,38.251334,140.921712,4019_10,,0,,,,
